name,timestamp,emg1,emg2,emg3,label
bryan,26869,0.0,0.0,0.0,Rest
bryan,26919,0.0,0.0,0.0,Rest
bryan,26969,0.0,0.0,0.0,Rest
bryan,27019,0.0,0.0,0.0,Rest
bryan,27069,0.0,0.0,0.0,Rest
bryan,27119,0.0,0.0,0.0,Rest
bryan,27169,0.0,0.0,0.0,Rest
bryan,27219,0.0,0.0,0.0,Rest
bryan,27269,0.0,0.0,0.0,Rest
bryan,27319,0.0,0.0,0.0,Rest
bryan,27369,0.0,0.0,0.0,Rest
bryan,27419,0.0,0.0,0.0,Rest
bryan,27469,0.0,0.0,0.0,Rest
bryan,27519,0.0,0.0,0.0,Rest
bryan,27569,0.0,0.0,0.0,Rest
bryan,27619,0.0,0.0,0.0,Rest
bryan,27669,0.0,0.0,0.0,Rest
bryan,27719,0.0,0.0,0.0,Rest
bryan,27769,0.0,0.0,0.0,Rest
bryan,27819,0.0,0.0,0.0,Rest
bryan,27869,0.0,0.0,0.0,Rest
bryan,27919,0.0,0.0,0.0,Rest
bryan,27969,0.0,0.0,0.0,Rest
bryan,28019,0.0,0.0,0.0,Rest
bryan,28069,0.0,0.0,0.0,Rest
bryan,28119,0.0,0.0,0.0,Rest
bryan,28169,0.0,0.0,0.0,Rest
bryan,28219,0.0,0.0,0.0,Rest
bryan,28269,0.0,0.0,0.0,Rest
bryan,28319,0.0,0.0,0.0,Rest
bryan,28369,0.0,0.0,0.0,Rest
bryan,28419,0.0,0.0,0.0,Rest
bryan,28469,0.0,0.0,0.0,Rest
bryan,28519,0.0,0.0,0.0,Rest
bryan,28569,0.0,0.0,0.0,Rest
bryan,28619,0.0,0.0,0.0,Rest
bryan,28669,0.0,0.0,0.0,Rest
bryan,28719,0.0,0.0,0.0,Rest
bryan,28769,0.0,0.0,0.0,Rest
bryan,28819,0.0,0.0,0.0,Rest
bryan,28869,0.0,0.0,0.0,Rest
bryan,28919,0.0,0.0,0.0,Rest
bryan,28969,0.0,0.0,0.0,Rest
bryan,29019,0.0,0.0,0.0,Rest
bryan,29069,0.0,0.0,0.0,Rest
bryan,29119,0.0,0.0,0.0,Rest
bryan,29169,0.0,0.0,0.0,Rest
bryan,29219,0.0,0.0,0.0,Rest
bryan,29269,0.0,0.0,0.0,Rest
bryan,29319,0.0,0.0,0.0,Rest
bryan,29369,0.0,0.0,0.0,Rest
bryan,29419,0.0,0.0,0.0,Rest
bryan,29469,0.0,0.0,0.0,Rest
bryan,29519,0.0,0.0,0.0,Rest
